anion_sigma_moment_2,anion_sigma_moment_1,Pressure (kPa),cation_sigma_moment_1,cation_WANS,anion_sigma_moment_hb_donor,cation_sigma_moment_0,cation_sigma_moment_3,cation_sigma_moment_hb_acceptor,anion_sigma_moment_0,Temperature (K),anion_sigma_moment_3,anion_WAPS,cation_sigma_moment_hb_donor,anion_sigma_moment_hb_acceptor,cation_sigma_moment_2
4.873113656589286e-06,0.0010044375654974,101.0,-0.0010007184032061,-0.0397871189037131,0.0,0.1686775636239859,-7.766489687314167e-08,0.0,0.2811728087888059,278.15,2.6520083039366024e-08,0.013530545017853,0.0952259656359705,0.0009068180724659,8.267590570733186e-06
4.873113656589286e-06,0.0010044375654974,101.0,-0.0010007184032061,-0.0397871189037131,0.0,0.1686775636239859,-7.766489687314167e-08,0.0,0.2811728087888059,288.15,2.6520083039366024e-08,0.013530545017853,0.0952259656359705,0.0009068180724659,8.267590570733186e-06
4.873113656589286e-06,0.0010044375654974,101.0,-0.0010007184032061,-0.0397871189037131,0.0,0.1686775636239859,-7.766489687314167e-08,0.0,0.2811728087888059,298.15,2.6520083039366024e-08,0.013530545017853,0.0952259656359705,0.0009068180724659,8.267590570733186e-06
4.873113656589286e-06,0.0010044375654974,101.0,-0.0010007184032061,-0.0397871189037131,0.0,0.1686775636239859,-7.766489687314167e-08,0.0,0.2811728087888059,308.15,2.6520083039366024e-08,0.013530545017853,0.0952259656359705,0.0009068180724659,8.267590570733186e-06
4.873113656589286e-06,0.0010044375654974,101.0,-0.0010007184032061,-0.0397871189037131,0.0,0.1686775636239859,-7.766489687314167e-08,0.0,0.2811728087888059,318.15,2.6520083039366024e-08,0.013530545017853,0.0952259656359705,0.0009068180724659,8.267590570733186e-06
4.873113656589286e-06,0.0010044375654974,101.0,-0.0010007184032061,-0.0397871189037131,0.0,0.1686775636239859,-7.766489687314167e-08,0.0,0.2811728087888059,328.15,2.6520083039366024e-08,0.013530545017853,0.0952259656359705,0.0009068180724659,8.267590570733186e-06
4.873113656589286e-06,0.0010044375654974,101.0,-0.0010007184032061,-0.0397871189037131,0.0,0.1686775636239859,-7.766489687314167e-08,0.0,0.2811728087888059,338.15,2.6520083039366024e-08,0.013530545017853,0.0952259656359705,0.0009068180724659,8.267590570733186e-06
4.873113656589286e-06,0.0010044375654974,101.0,-0.0010007184032061,-0.0397871189037131,0.0,0.1686775636239859,-7.766489687314167e-08,0.0,0.2811728087888059,348.15,2.6520083039366024e-08,0.013530545017853,0.0952259656359705,0.0009068180724659,8.267590570733186e-06
4.873113656589286e-06,0.0010044375654974,101.0,-0.0010007184032061,-0.0397871189037131,0.0,0.1686775636239859,-7.766489687314167e-08,0.0,0.2811728087888059,358.15,2.6520083039366024e-08,0.013530545017853,0.0952259656359705,0.0009068180724659,8.267590570733186e-06
1.81690019103768e-05,0.0010004001047606,101.325,-0.0010007184032061,-0.0397871189037131,0.0,0.1686775636239859,-7.766489687314167e-08,0.0,0.1087851033432427,273.15,2.854336696432106e-07,0.1270764379772179,0.0952259656359705,0.4954641622319062,8.267590570733186e-06
1.81690019103768e-05,0.0010004001047606,101.325,-0.0010007184032061,-0.0397871189037131,0.0,0.1686775636239859,-7.766489687314167e-08,0.0,0.1087851033432427,278.15,2.854336696432106e-07,0.1270764379772179,0.0952259656359705,0.4954641622319062,8.267590570733186e-06
1.81690019103768e-05,0.0010004001047606,101.325,-0.0010007184032061,-0.0397871189037131,0.0,0.1686775636239859,-7.766489687314167e-08,0.0,0.1087851033432427,283.15,2.854336696432106e-07,0.1270764379772179,0.0952259656359705,0.4954641622319062,8.267590570733186e-06
1.81690019103768e-05,0.0010004001047606,101.325,-0.0010007184032061,-0.0397871189037131,0.0,0.1686775636239859,-7.766489687314167e-08,0.0,0.1087851033432427,288.15,2.854336696432106e-07,0.1270764379772179,0.0952259656359705,0.4954641622319062,8.267590570733186e-06
1.81690019103768e-05,0.0010004001047606,101.325,-0.0010007184032061,-0.0397871189037131,0.0,0.1686775636239859,-7.766489687314167e-08,0.0,0.1087851033432427,293.15,2.854336696432106e-07,0.1270764379772179,0.0952259656359705,0.4954641622319062,8.267590570733186e-06
1.81690019103768e-05,0.0010004001047606,101.325,-0.0010007184032061,-0.0397871189037131,0.0,0.1686775636239859,-7.766489687314167e-08,0.0,0.1087851033432427,298.15,2.854336696432106e-07,0.1270764379772179,0.0952259656359705,0.4954641622319062,8.267590570733186e-06
1.81690019103768e-05,0.0010004001047606,101.325,-0.0010007184032061,-0.0397871189037131,0.0,0.1686775636239859,-7.766489687314167e-08,0.0,0.1087851033432427,303.15,2.854336696432106e-07,0.1270764379772179,0.0952259656359705,0.4954641622319062,8.267590570733186e-06
1.81690019103768e-05,0.0010004001047606,101.325,-0.0010007184032061,-0.0397871189037131,0.0,0.1686775636239859,-7.766489687314167e-08,0.0,0.1087851033432427,308.15,2.854336696432106e-07,0.1270764379772179,0.0952259656359705,0.4954641622319062,8.267590570733186e-06
1.81690019103768e-05,0.0010004001047606,101.325,-0.0010007184032061,-0.0397871189037131,0.0,0.1686775636239859,-7.766489687314167e-08,0.0,0.1087851033432427,313.15,2.854336696432106e-07,0.1270764379772179,0.0952259656359705,0.4954641622319062,8.267590570733186e-06
1.81690019103768e-05,0.0010004001047606,101.325,-0.0010007184032061,-0.0397871189037131,0.0,0.1686775636239859,-7.766489687314167e-08,0.0,0.1087851033432427,323.15,2.854336696432106e-07,0.1270764379772179,0.0952259656359705,0.4954641622319062,8.267590570733186e-06
1.81690019103768e-05,0.0010004001047606,101.325,-0.0010007184032061,-0.0397871189037131,0.0,0.1686775636239859,-7.766489687314167e-08,0.0,0.1087851033432427,333.15,2.854336696432106e-07,0.1270764379772179,0.0952259656359705,0.4954641622319062,8.267590570733186e-06
1.81690019103768e-05,0.0010004001047606,101.325,-0.0010007184032061,-0.0397871189037131,0.0,0.1686775636239859,-7.766489687314167e-08,0.0,0.1087851033432427,343.15,2.854336696432106e-07,0.1270764379772179,0.0952259656359705,0.4954641622319062,8.267590570733186e-06
1.81690019103768e-05,0.0010004001047606,101.325,-0.0010007184032061,-0.0397871189037131,0.0,0.1686775636239859,-7.766489687314167e-08,0.0,0.1087851033432427,353.15,2.854336696432106e-07,0.1270764379772179,0.0952259656359705,0.4954641622319062,8.267590570733186e-06
1.81690019103768e-05,0.0010004001047606,101.325,-0.0010007184032061,-0.0397871189037131,0.0,0.1686775636239859,-7.766489687314167e-08,0.0,0.1087851033432427,298.1,2.854336696432106e-07,0.1270764379772179,0.0952259656359705,0.4954641622319062,8.267590570733186e-06
1.81690019103768e-05,0.0010004001047606,101.325,-0.0010007184032061,-0.0397871189037131,0.0,0.1686775636239859,-7.766489687314167e-08,0.0,0.1087851033432427,328.15,2.854336696432106e-07,0.1270764379772179,0.0952259656359705,0.4954641622319062,8.267590570733186e-06
1.81690019103768e-05,0.0010004001047606,101.325,-0.0010007184032061,-0.0397871189037131,0.0,0.1686775636239859,-7.766489687314167e-08,0.0,0.1087851033432427,348.15,2.854336696432106e-07,0.1270764379772179,0.0952259656359705,0.4954641622319062,8.267590570733186e-06
1.81690019103768e-05,0.0010004001047606,100.0,-0.0010007184032061,-0.0397871189037131,0.0,0.1686775636239859,-7.766489687314167e-08,0.0,0.1087851033432427,293.15,2.854336696432106e-07,0.1270764379772179,0.0952259656359705,0.4954641622319062,8.267590570733186e-06
1.81690019103768e-05,0.0010004001047606,100.0,-0.0010007184032061,-0.0397871189037131,0.0,0.1686775636239859,-7.766489687314167e-08,0.0,0.1087851033432427,303.15,2.854336696432106e-07,0.1270764379772179,0.0952259656359705,0.4954641622319062,8.267590570733186e-06
1.81690019103768e-05,0.0010004001047606,100.0,-0.0010007184032061,-0.0397871189037131,0.0,0.1686775636239859,-7.766489687314167e-08,0.0,0.1087851033432427,313.15,2.854336696432106e-07,0.1270764379772179,0.0952259656359705,0.4954641622319062,8.267590570733186e-06
1.81690019103768e-05,0.0010004001047606,100.0,-0.0010007184032061,-0.0397871189037131,0.0,0.1686775636239859,-7.766489687314167e-08,0.0,0.1087851033432427,323.15,2.854336696432106e-07,0.1270764379772179,0.0952259656359705,0.4954641622319062,8.267590570733186e-06
1.81690019103768e-05,0.0010004001047606,100.0,-0.0010007184032061,-0.0397871189037131,0.0,0.1686775636239859,-7.766489687314167e-08,0.0,0.1087851033432427,333.15,2.854336696432106e-07,0.1270764379772179,0.0952259656359705,0.4954641622319062,8.267590570733186e-06
1.81690019103768e-05,0.0010004001047606,100.0,-0.0010007184032061,-0.0397871189037131,0.0,0.1686775636239859,-7.766489687314167e-08,0.0,0.1087851033432427,343.15,2.854336696432106e-07,0.1270764379772179,0.0952259656359705,0.4954641622319062,8.267590570733186e-06
1.81690019103768e-05,0.0010004001047606,100.0,-0.0010007184032061,-0.0397871189037131,0.0,0.1686775636239859,-7.766489687314167e-08,0.0,0.1087851033432427,353.15,2.854336696432106e-07,0.1270764379772179,0.0952259656359705,0.4954641622319062,8.267590570733186e-06
1.81690019103768e-05,0.0010004001047606,100.0,-0.0010007184032061,-0.0397871189037131,0.0,0.1686775636239859,-7.766489687314167e-08,0.0,0.1087851033432427,298.15,2.854336696432106e-07,0.1270764379772179,0.0952259656359705,0.4954641622319062,8.267590570733186e-06
8.827858615734429e-06,0.0010015943785735,101.0,-0.000999238783085,-0.004906590749517,0.0,0.7179641705417391,-4.1097076854649817e-08,0.0,0.2202295759054979,313.15,8.38703709168742e-08,0.024208942524927,0.0226413230618686,0.1283879761122806,7.923620270342369e-06
8.827858615734429e-06,0.0010015943785735,101.0,-0.000999238783085,-0.004906590749517,0.0,0.7179641705417391,-4.1097076854649817e-08,0.0,0.2202295759054979,333.15,8.38703709168742e-08,0.024208942524927,0.0226413230618686,0.1283879761122806,7.923620270342369e-06
8.827858615734429e-06,0.0010015943785735,101.0,-0.000999238783085,-0.004906590749517,0.0,0.7179641705417391,-4.1097076854649817e-08,0.0,0.2202295759054979,353.15,8.38703709168742e-08,0.024208942524927,0.0226413230618686,0.1283879761122806,7.923620270342369e-06
8.827858615734429e-06,0.0010015943785735,101.325,-0.0010003285672171,-0.037114326457501,0.0,0.186907645428579,-1.3212069834122718e-07,0.0,0.2202295759054979,298.15,8.38703709168742e-08,0.024208942524927,0.1951997893589976,0.1283879761122806,1.0442750838959755e-05
1.1064395799894512e-05,0.0010001202356547,101.325,-0.0010007184032061,-0.0397871189037131,0.0,0.1686775636239859,-7.766489687314167e-08,0.0,0.1318600380725697,278.15,1.3835268227404788e-07,0.0595063341102743,0.0952259656359705,0.2601559703039062,8.267590570733186e-06
1.1064395799894512e-05,0.0010001202356547,101.325,-0.0010007184032061,-0.0397871189037131,0.0,0.1686775636239859,-7.766489687314167e-08,0.0,0.1318600380725697,283.15,1.3835268227404788e-07,0.0595063341102743,0.0952259656359705,0.2601559703039062,8.267590570733186e-06
1.1064395799894512e-05,0.0010001202356547,101.325,-0.0010007184032061,-0.0397871189037131,0.0,0.1686775636239859,-7.766489687314167e-08,0.0,0.1318600380725697,288.15,1.3835268227404788e-07,0.0595063341102743,0.0952259656359705,0.2601559703039062,8.267590570733186e-06
1.1064395799894512e-05,0.0010001202356547,101.325,-0.0010007184032061,-0.0397871189037131,0.0,0.1686775636239859,-7.766489687314167e-08,0.0,0.1318600380725697,293.15,1.3835268227404788e-07,0.0595063341102743,0.0952259656359705,0.2601559703039062,8.267590570733186e-06
1.1064395799894512e-05,0.0010001202356547,101.325,-0.0010007184032061,-0.0397871189037131,0.0,0.1686775636239859,-7.766489687314167e-08,0.0,0.1318600380725697,298.15,1.3835268227404788e-07,0.0595063341102743,0.0952259656359705,0.2601559703039062,8.267590570733186e-06
1.1064395799894512e-05,0.0010001202356547,101.325,-0.0010007184032061,-0.0397871189037131,0.0,0.1686775636239859,-7.766489687314167e-08,0.0,0.1318600380725697,303.15,1.3835268227404788e-07,0.0595063341102743,0.0952259656359705,0.2601559703039062,8.267590570733186e-06
1.1064395799894512e-05,0.0010001202356547,101.325,-0.0010007184032061,-0.0397871189037131,0.0,0.1686775636239859,-7.766489687314167e-08,0.0,0.1318600380725697,313.15,1.3835268227404788e-07,0.0595063341102743,0.0952259656359705,0.2601559703039062,8.267590570733186e-06
1.1064395799894512e-05,0.0010001202356547,101.325,-0.0010007184032061,-0.0397871189037131,0.0,0.1686775636239859,-7.766489687314167e-08,0.0,0.1318600380725697,323.15,1.3835268227404788e-07,0.0595063341102743,0.0952259656359705,0.2601559703039062,8.267590570733186e-06
1.1064395799894512e-05,0.0010001202356547,101.325,-0.0010007184032061,-0.0397871189037131,0.0,0.1686775636239859,-7.766489687314167e-08,0.0,0.1318600380725697,333.15,1.3835268227404788e-07,0.0595063341102743,0.0952259656359705,0.2601559703039062,8.267590570733186e-06
1.1064395799894512e-05,0.0010001202356547,101.325,-0.0010007184032061,-0.0397871189037131,0.0,0.1686775636239859,-7.766489687314167e-08,0.0,0.1318600380725697,343.15,1.3835268227404788e-07,0.0595063341102743,0.0952259656359705,0.2601559703039062,8.267590570733186e-06
1.1064395799894512e-05,0.0010001202356547,101.325,-0.0010007184032061,-0.0397871189037131,0.0,0.1686775636239859,-7.766489687314167e-08,0.0,0.1318600380725697,353.15,1.3835268227404788e-07,0.0595063341102743,0.0952259656359705,0.2601559703039062,8.267590570733186e-06
1.1064395799894512e-05,0.0010001202356547,101.325,-0.0010007184032061,-0.0397871189037131,0.0,0.1686775636239859,-7.766489687314167e-08,0.0,0.1318600380725697,293.0,1.3835268227404788e-07,0.0595063341102743,0.0952259656359705,0.2601559703039062,8.267590570733186e-06
1.1064395799894512e-05,0.0010001202356547,101.325,-0.0010007184032061,-0.0397871189037131,0.0,0.1686775636239859,-7.766489687314167e-08,0.0,0.1318600380725697,298.1,1.3835268227404788e-07,0.0595063341102743,0.0952259656359705,0.2601559703039062,8.267590570733186e-06
1.1064395799894512e-05,0.0010001202356547,101.0,-0.0010007184032061,-0.0397871189037131,0.0,0.1686775636239859,-7.766489687314167e-08,0.0,0.1318600380725697,288.15,1.3835268227404788e-07,0.0595063341102743,0.0952259656359705,0.2601559703039062,8.267590570733186e-06
1.1064395799894512e-05,0.0010001202356547,101.0,-0.0010007184032061,-0.0397871189037131,0.0,0.1686775636239859,-7.766489687314167e-08,0.0,0.1318600380725697,298.15,1.3835268227404788e-07,0.0595063341102743,0.0952259656359705,0.2601559703039062,8.267590570733186e-06
1.1064395799894512e-05,0.0010001202356547,101.0,-0.0010007184032061,-0.0397871189037131,0.0,0.1686775636239859,-7.766489687314167e-08,0.0,0.1318600380725697,333.15,1.3835268227404788e-07,0.0595063341102743,0.0952259656359705,0.2601559703039062,8.267590570733186e-06
1.1064395799894512e-05,0.0010001202356547,100.0,-0.0010007184032061,-0.0397871189037131,0.0,0.1686775636239859,-7.766489687314167e-08,0.0,0.1318600380725697,298.15,1.3835268227404788e-07,0.0595063341102743,0.0952259656359705,0.2601559703039062,8.267590570733186e-06
1.1064395799894512e-05,0.0010001202356547,100.0,-0.0010007184032061,-0.0397871189037131,0.0,0.1686775636239859,-7.766489687314167e-08,0.0,0.1318600380725697,313.15,1.3835268227404788e-07,0.0595063341102743,0.0952259656359705,0.2601559703039062,8.267590570733186e-06
8.827858615734429e-06,0.0010015943785735,100.0,-0.001000836421894,-0.0195269783083569,0.0,0.2660249409491575,-6.319599601836251e-08,0.0,0.2202295759054979,298.15,8.38703709168742e-08,0.024208942524927,0.0693638875301645,0.1283879761122806,7.631307530739545e-06
8.827858615734429e-06,0.0010015943785735,100.0,-0.001000836421894,-0.0195269783083569,0.0,0.2660249409491575,-6.319599601836251e-08,0.0,0.2202295759054979,303.15,8.38703709168742e-08,0.024208942524927,0.0693638875301645,0.1283879761122806,7.631307530739545e-06
8.827858615734429e-06,0.0010015943785735,100.0,-0.001000836421894,-0.0195269783083569,0.0,0.2660249409491575,-6.319599601836251e-08,0.0,0.2202295759054979,308.15,8.38703709168742e-08,0.024208942524927,0.0693638875301645,0.1283879761122806,7.631307530739545e-06
8.827858615734429e-06,0.0010015943785735,100.0,-0.001000836421894,-0.0195269783083569,0.0,0.2660249409491575,-6.319599601836251e-08,0.0,0.2202295759054979,313.15,8.38703709168742e-08,0.024208942524927,0.0693638875301645,0.1283879761122806,7.631307530739545e-06
8.827858615734429e-06,0.0010015943785735,100.0,-0.001000836421894,-0.0195269783083569,0.0,0.2660249409491575,-6.319599601836251e-08,0.0,0.2202295759054979,318.15,8.38703709168742e-08,0.024208942524927,0.0693638875301645,0.1283879761122806,7.631307530739545e-06
8.827858615734429e-06,0.0010015943785735,100.0,-0.001000836421894,-0.0195269783083569,0.0,0.2660249409491575,-6.319599601836251e-08,0.0,0.2202295759054979,323.15,8.38703709168742e-08,0.024208942524927,0.0693638875301645,0.1283879761122806,7.631307530739545e-06
8.827858615734429e-06,0.0010015943785735,100.0,-0.001000836421894,-0.0195269783083569,0.0,0.2660249409491575,-6.319599601836251e-08,0.0,0.2202295759054979,328.15,8.38703709168742e-08,0.024208942524927,0.0693638875301645,0.1283879761122806,7.631307530739545e-06
8.827858615734429e-06,0.0010015943785735,100.0,-0.001000836421894,-0.0195269783083569,0.0,0.2660249409491575,-6.319599601836251e-08,0.0,0.2202295759054979,333.15,8.38703709168742e-08,0.024208942524927,0.0693638875301645,0.1283879761122806,7.631307530739545e-06
8.827858615734429e-06,0.0010015943785735,100.0,-0.001000836421894,-0.0195269783083569,0.0,0.2660249409491575,-6.319599601836251e-08,0.0,0.2202295759054979,338.15,8.38703709168742e-08,0.024208942524927,0.0693638875301645,0.1283879761122806,7.631307530739545e-06
8.827858615734429e-06,0.0010015943785735,101.325,-0.0010005968053804,-0.0533920554123448,0.0,0.146297471662852,-1.362945240415663e-07,0.0,0.2202295759054979,278.15,8.38703709168742e-08,0.024208942524927,0.2020095038510776,0.1283879761122806,1.0574514577045146e-05
8.827858615734429e-06,0.0010015943785735,101.325,-0.0010005968053804,-0.0533920554123448,0.0,0.146297471662852,-1.362945240415663e-07,0.0,0.2202295759054979,283.15,8.38703709168742e-08,0.024208942524927,0.2020095038510776,0.1283879761122806,1.0574514577045146e-05
8.827858615734429e-06,0.0010015943785735,101.325,-0.0010005968053804,-0.0533920554123448,0.0,0.146297471662852,-1.362945240415663e-07,0.0,0.2202295759054979,288.15,8.38703709168742e-08,0.024208942524927,0.2020095038510776,0.1283879761122806,1.0574514577045146e-05
8.827858615734429e-06,0.0010015943785735,101.325,-0.0010005968053804,-0.0533920554123448,0.0,0.146297471662852,-1.362945240415663e-07,0.0,0.2202295759054979,293.15,8.38703709168742e-08,0.024208942524927,0.2020095038510776,0.1283879761122806,1.0574514577045146e-05
8.827858615734429e-06,0.0010015943785735,101.325,-0.0010005968053804,-0.0533920554123448,0.0,0.146297471662852,-1.362945240415663e-07,0.0,0.2202295759054979,303.15,8.38703709168742e-08,0.024208942524927,0.2020095038510776,0.1283879761122806,1.0574514577045146e-05
8.827858615734429e-06,0.0010015943785735,101.325,-0.0010005968053804,-0.0533920554123448,0.0,0.146297471662852,-1.362945240415663e-07,0.0,0.2202295759054979,313.15,8.38703709168742e-08,0.024208942524927,0.2020095038510776,0.1283879761122806,1.0574514577045146e-05
8.827858615734429e-06,0.0010015943785735,101.325,-0.0010005968053804,-0.0533920554123448,0.0,0.146297471662852,-1.362945240415663e-07,0.0,0.2202295759054979,323.15,8.38703709168742e-08,0.024208942524927,0.2020095038510776,0.1283879761122806,1.0574514577045146e-05
8.827858615734429e-06,0.0010015943785735,101.325,-0.0010005968053804,-0.0533920554123448,0.0,0.146297471662852,-1.362945240415663e-07,0.0,0.2202295759054979,333.15,8.38703709168742e-08,0.024208942524927,0.2020095038510776,0.1283879761122806,1.0574514577045146e-05
8.827858615734429e-06,0.0010015943785735,101.325,-0.0010005968053804,-0.0533920554123448,0.0,0.146297471662852,-1.362945240415663e-07,0.0,0.2202295759054979,343.15,8.38703709168742e-08,0.024208942524927,0.2020095038510776,0.1283879761122806,1.0574514577045146e-05
8.827858615734429e-06,0.0010015943785735,101.325,-0.0010005968053804,-0.0533920554123448,0.0,0.146297471662852,-1.362945240415663e-07,0.0,0.2202295759054979,353.15,8.38703709168742e-08,0.024208942524927,0.2020095038510776,0.1283879761122806,1.0574514577045146e-05
8.827858615734429e-06,0.0010015943785735,101.325,-0.0010005968053804,-0.0533920554123448,0.0,0.146297471662852,-1.362945240415663e-07,0.0,0.2202295759054979,303.0,8.38703709168742e-08,0.024208942524927,0.2020095038510776,0.1283879761122806,1.0574514577045146e-05
8.827858615734429e-06,0.0010015943785735,101.325,-0.0010005968053804,-0.0533920554123448,0.0,0.146297471662852,-1.362945240415663e-07,0.0,0.2202295759054979,313.0,8.38703709168742e-08,0.024208942524927,0.2020095038510776,0.1283879761122806,1.0574514577045146e-05
8.827858615734429e-06,0.0010015943785735,101.325,-0.0010005968053804,-0.0533920554123448,0.0,0.146297471662852,-1.362945240415663e-07,0.0,0.2202295759054979,323.0,8.38703709168742e-08,0.024208942524927,0.2020095038510776,0.1283879761122806,1.0574514577045146e-05
8.827858615734429e-06,0.0010015943785735,101.325,-0.0010005968053804,-0.0533920554123448,0.0,0.146297471662852,-1.362945240415663e-07,0.0,0.2202295759054979,333.0,8.38703709168742e-08,0.024208942524927,0.2020095038510776,0.1283879761122806,1.0574514577045146e-05
8.827858615734429e-06,0.0010015943785735,101.325,-0.0010005968053804,-0.0533920554123448,0.0,0.146297471662852,-1.362945240415663e-07,0.0,0.2202295759054979,343.0,8.38703709168742e-08,0.024208942524927,0.2020095038510776,0.1283879761122806,1.0574514577045146e-05
8.827858615734429e-06,0.0010015943785735,101.325,-0.0010005968053804,-0.0533920554123448,0.0,0.146297471662852,-1.362945240415663e-07,0.0,0.2202295759054979,353.0,8.38703709168742e-08,0.024208942524927,0.2020095038510776,0.1283879761122806,1.0574514577045146e-05
1.4796127703292845e-05,0.0009999981660568,101.325,-0.001000780881602,-0.0340611881939875,0.0,0.1876558236441212,-7.489179928457193e-08,0.0,0.0676372338683554,358.1,2.190880885235625e-07,0.2185886094238456,0.0903141587997013,0.4223761888210539,8.152218080765961e-06
1.2941806497714522e-05,0.0010006189591297,101.0,-0.0010001232790666,-0.0305109851475367,0.0,0.1941509956342824,-5.57791450718975e-08,0.0,0.1013201085517934,313.15,1.8316637800700934e-07,0.10151749037257,0.0362469628720233,0.3227116979849559,7.148125776031795e-06
1.2941806497714522e-05,0.0010006189591297,101.0,-0.0010001232790666,-0.0305109851475367,0.0,0.1941509956342824,-5.57791450718975e-08,0.0,0.1013201085517934,333.15,1.8316637800700934e-07,0.10151749037257,0.0362469628720233,0.3227116979849559,7.148125776031795e-06
8.827858615734429e-06,0.0010015943785735,101.325,-0.0010014568825338,-0.0505812042179642,0.0,0.1732060763401025,-1.3091081445609917e-07,0.0192921640363216,0.2202295759054979,283.15,8.38703709168742e-08,0.024208942524927,0.2344837083268631,0.1283879761122806,1.4288465751070916e-05
8.827858615734429e-06,0.0010015943785735,101.325,-0.0010014568825338,-0.0505812042179642,0.0,0.1732060763401025,-1.3091081445609917e-07,0.0192921640363216,0.2202295759054979,288.15,8.38703709168742e-08,0.024208942524927,0.2344837083268631,0.1283879761122806,1.4288465751070916e-05
8.827858615734429e-06,0.0010015943785735,101.325,-0.0010014568825338,-0.0505812042179642,0.0,0.1732060763401025,-1.3091081445609917e-07,0.0192921640363216,0.2202295759054979,293.15,8.38703709168742e-08,0.024208942524927,0.2344837083268631,0.1283879761122806,1.4288465751070916e-05
8.827858615734429e-06,0.0010015943785735,101.325,-0.0010014568825338,-0.0505812042179642,0.0,0.1732060763401025,-1.3091081445609917e-07,0.0192921640363216,0.2202295759054979,298.15,8.38703709168742e-08,0.024208942524927,0.2344837083268631,0.1283879761122806,1.4288465751070916e-05
8.827858615734429e-06,0.0010015943785735,101.325,-0.0010014568825338,-0.0505812042179642,0.0,0.1732060763401025,-1.3091081445609917e-07,0.0192921640363216,0.2202295759054979,303.15,8.38703709168742e-08,0.024208942524927,0.2344837083268631,0.1283879761122806,1.4288465751070916e-05
8.827858615734429e-06,0.0010015943785735,101.325,-0.0010014568825338,-0.0505812042179642,0.0,0.1732060763401025,-1.3091081445609917e-07,0.0192921640363216,0.2202295759054979,308.15,8.38703709168742e-08,0.024208942524927,0.2344837083268631,0.1283879761122806,1.4288465751070916e-05
8.827858615734429e-06,0.0010015943785735,101.325,-0.0010014568825338,-0.0505812042179642,0.0,0.1732060763401025,-1.3091081445609917e-07,0.0192921640363216,0.2202295759054979,313.15,8.38703709168742e-08,0.024208942524927,0.2344837083268631,0.1283879761122806,1.4288465751070916e-05
8.827858615734429e-06,0.0010015943785735,101.325,-0.0010014568825338,-0.0505812042179642,0.0,0.1732060763401025,-1.3091081445609917e-07,0.0192921640363216,0.2202295759054979,318.15,8.38703709168742e-08,0.024208942524927,0.2344837083268631,0.1283879761122806,1.4288465751070916e-05
8.827858615734429e-06,0.0010015943785735,101.325,-0.0010014568825338,-0.0505812042179642,0.0,0.1732060763401025,-1.3091081445609917e-07,0.0192921640363216,0.2202295759054979,323.15,8.38703709168742e-08,0.024208942524927,0.2344837083268631,0.1283879761122806,1.4288465751070916e-05
8.827858615734429e-06,0.0010015943785735,101.325,-0.0010014568825338,-0.0505812042179642,0.0,0.1732060763401025,-1.3091081445609917e-07,0.0192921640363216,0.2202295759054979,328.15,8.38703709168742e-08,0.024208942524927,0.2344837083268631,0.1283879761122806,1.4288465751070916e-05
8.827858615734429e-06,0.0010015943785735,101.325,-0.0010014568825338,-0.0505812042179642,0.0,0.1732060763401025,-1.3091081445609917e-07,0.0192921640363216,0.2202295759054979,333.15,8.38703709168742e-08,0.024208942524927,0.2344837083268631,0.1283879761122806,1.4288465751070916e-05
8.827858615734429e-06,0.0010015943785735,101.325,-0.0010014568825338,-0.0505812042179642,0.0,0.1732060763401025,-1.3091081445609917e-07,0.0192921640363216,0.2202295759054979,338.15,8.38703709168742e-08,0.024208942524927,0.2344837083268631,0.1283879761122806,1.4288465751070916e-05
8.827858615734429e-06,0.0010015943785735,101.325,-0.0010014568825338,-0.0505812042179642,0.0,0.1732060763401025,-1.3091081445609917e-07,0.0192921640363216,0.2202295759054979,343.15,8.38703709168742e-08,0.024208942524927,0.2344837083268631,0.1283879761122806,1.4288465751070916e-05
8.827858615734429e-06,0.0010015943785735,101.325,-0.0010014568825338,-0.0505812042179642,0.0,0.1732060763401025,-1.3091081445609917e-07,0.0192921640363216,0.2202295759054979,348.15,8.38703709168742e-08,0.024208942524927,0.2344837083268631,0.1283879761122806,1.4288465751070916e-05
8.827858615734429e-06,0.0010015943785735,101.325,-0.0010014568825338,-0.0505812042179642,0.0,0.1732060763401025,-1.3091081445609917e-07,0.0192921640363216,0.2202295759054979,353.15,8.38703709168742e-08,0.024208942524927,0.2344837083268631,0.1283879761122806,1.4288465751070916e-05
8.827858615734429e-06,0.0010015943785735,101.325,-0.0010000713963876,-0.0412815871871792,0.0,0.1791294418942083,-8.842307216021187e-08,0.0287291679324008,0.2202295759054979,283.15,8.38703709168742e-08,0.024208942524927,0.1441729055518552,0.1283879761122806,1.1613390588984637e-05
8.827858615734429e-06,0.0010015943785735,101.325,-0.0010000713963876,-0.0412815871871792,0.0,0.1791294418942083,-8.842307216021187e-08,0.0287291679324008,0.2202295759054979,288.15,8.38703709168742e-08,0.024208942524927,0.1441729055518552,0.1283879761122806,1.1613390588984637e-05
8.827858615734429e-06,0.0010015943785735,101.325,-0.0010000713963876,-0.0412815871871792,0.0,0.1791294418942083,-8.842307216021187e-08,0.0287291679324008,0.2202295759054979,293.15,8.38703709168742e-08,0.024208942524927,0.1441729055518552,0.1283879761122806,1.1613390588984637e-05
