Molar Conductivity (S*cm^2/mol)
1.360194095544
1.993468055555
2.428440034377
5.626539358135
1.680738122676
2.027386804252
2.706830740216
4.324441605551
5.512309376487
6.85548934812
8.309072787095
9.906589184826
1.092343388499
2.387633174093
3.0974469691009996
3.9926336602339996
4.646120922832
5.782170120828001
6.930453887011001
1.763470102064
2.469995485893
3.291469830508
4.216913497224
6.331608507223001
7.495453204196
1.7892288274250001
2.5218377618
0.5979431257748999
1.1380671760180001
2.477207621782
4.886203826237001
0.9819650299118278
1.381785593119
1.621737584329
1.8863146057929998
2.167961838198
1.17283759042
1.428761349916
1.7087341932950002
2.017405421127
2.354475862969
2.73426011086
3.2021313961409996
3.711944198576
4.2374136310970005
4.789968919946
5.385465811504
5.173244440592
1.093879597641
1.6107049581
2.345975829433
2.9674646800909996
3.743591851867
4.874073302225
5.83266615262
0.5771093218643728
0.963210390457488
6.19889322146
7.295909485471
0.549101440286679
0.7685903536132452
1.233524105402
1.186333804809
0.4558076481230522
0.599181154455855
0.9819650299118278
1.1696004127650002
1.3845498408699999
1.6246398854639998
1.889954088386
2.17222076417
2.480155216375
3.527849483581
3.643030737279
4.079663993112
4.9348214698229995
2.813676872778
0.3338182554170966
0.4385928369749358
0.5720607319801819
0.7206979759622741
0.8932819385837251
1.311231041109
1.834217378089
2.4122806040260003
3.128667665615
3.445663616603
3.954914835538
1.083563329737
0.24973045242034086
0.4400722711152926
0.7104541235309555
1.077434062499
1.540660439958
2.1090422453530002
2.781210185358
3.553759171062
4.426032407828
0.08960577506948895
0.18744263414634146
0.3295100794223826
0.5592787499999998
0.876979185255613
1.284657071339
1.790620469873
2.43690808028
3.15578905581
3.981980120982
4.908164913215
5.928834817596
0.3229092090069284
0.7078652012248466
0.7322293816677551
0.24794221662468505
0.4375378848243389
1.0738309626559999
5.755296961528
2.052664571428
0.2713171102661597
1.5988832865379998
0.8040503072196621
1.0351788743249999
1.300797987616
1.5867191142189998
1.907827223088
2.249830853563
2.624048349056
3.4222979397780002
4.390539568345
0.5917740199846272
0.9113066511987624
1.3089026479749999
1.815206666666
2.453015415019
3.1894216388219996
0.3543449303278689
0.5865148367952522
0.8937970666224727
1.26295189905
1.690171410632
2.209503155237
0.8390646248503058
1.031898651244
1.2571307421409998
1.505407055987
1.7804927137109998
2.737692852482
3.168982951118
3.630851913882
4.136522027801
4.67960762708
0.3027192459671137
0.40296391513119567
0.5252358111430179
0.6642853262423513
1.485033816007
2.716591378932
4.341484284024999
0.7598006852248392
0.6974230497476567
1.5046536058389999
1.938521197552
2.477858923595
3.7945043058640002
0.8619425904486249
1.0544997968060001
1.275847125181
1.729881809523
0.8329705572326953
1.282704228284
1.582527089337
1.9500686975389998
1.783226908768
2.844822244897
3.33727900512
3.9106567229970004
5.127737379718
6.651428582088999
0.6521887634024301
1.0332255650989999
1.25308010942
1.5019210459610002
2.097221231518
0.053433510456871024
0.07727609334174253
0.10778782695086708
0.14882979774052482
0.19485808796801166
0.3279007991953182
0.42858762036524645
0.6568529933481154
1.483065262408
0.9651883610672124
1.3369052105500001
0.1849891468936788
0.14995441770340998
0.5276690805233096
0.1767981654708928
0.8101352091633466
0.4468723096352784
0.9065929251634461
0.7261733926405176
0.8968058065039333
1.08759728389
1.300536325831
1.653857792313
1.9384318342070002
0.7646898917493243
1.40717144442
1.492009667537
2.7314651240559997
1.5284144177160002
0.4467339593417231
0.5827205896226414
0.7446594101025847
0.933796391860709
1.143882302688
1.9490953121680001
3.403143575095
4.296321948407
5.276067743034
0.45762662483191385
0.7476369065849923
0.9354092737430166
1.147280271822
1.386256504322
1.6584203045680002
1.9496467218329998
2.29778698737
2.6712223060489997
3.061801499464
3.480978010171
3.9028050585610004
4.445057738052
4.931698749005
1.452358661971
1.708318901408
2.02165551773
2.331565460992
2.655957177304
1.958173323903
3.451973352435
5.212178100072
0.10930117692907246
0.15574718383311603
0.215432660778541
0.29072360325480673
0.3837653776753374
0.4976905564366904
0.6299413176392572
0.9641968213689482
1.3970358415700002
1.9309356470499999
2.5641547357650003
3.309671249055
0.37611672152732056
0.5145802509907529
0.6539613651424783
0.9708093457943924
0.6738131162993038
0.8595428093402194
1.076713201488
1.31164913244
1.5973614028640002
1.92008311229
2.249743605854
3.024168080041
3.91125003743
4.903160238059001
5.992445981804001
7.172574916081
0.36682727828054285
0.47137806034482765
0.5917287798025815
0.7383835514089871
0.8953362775229358
1.0862315820550001
1.283787899999
1.524096545945
1.760480294345
2.0557170451010003
2.325460834633
0.21582882207217416
0.3718449585953364
0.5957552527201994
0.8965911163299497
1.281747358205
1.758527203368
2.327185347956
2.9895987739220002
0.2102461440455669
0.46806359278807197
0.49337536166022883
0.3795223042168674
0.4717319524386549
0.6146850950570342
0.9254494865900382
1.324438248456
0.08087485206631236
0.09048695300970874
0.13024660179751912
0.09811794882515261
0.11968562923888468
0.15185765218849573
0.1785481173902091
0.22044580341377282
0.25505019531907724
0.3096941770336946
0.3534818323060035
0.42072591277890475
0.47787279349483314
0.5650439322735524
0.6343054281345565
0.7340976348477113
0.8160868853855986
0.932332195783672
1.047472931623
1.165562201775
1.296393468198
1.43201297442
1.579375644773
1.736794653465
0.07553371999665467
0.0962806841973034
0.14930026032919044
