,Cation S_5 (Ammonium Cation Family),Anion S_7 (Ammonium Cation Family),Ionicity (Ammonium Cation Family)
118,0.0189683234914107,0.0240158898839622,0.875069487924575
119,0.0189683234914107,0.0240158898839622,0.8631320476909011
120,0.0507322855405117,0.0,0.777695615263525
121,0.0507322855405117,0.0,0.7580982208461438
122,0.0507322855405117,0.0,0.7487296986702061
123,0.0507322855405117,0.0,0.735921921219094
124,0.0507322855405117,0.0,0.7275592366816835
125,0.0507322855405117,0.0,0.712320921687809
126,0.0507322855405117,0.0,0.6988970747011816
127,0.0507322855405117,0.0,0.6966603150446753
128,0.0507322855405117,0.0,0.674551245053763
129,0.0507322855405117,0.0,0.6647625316471035
130,0.0507322855405117,0.0,0.6449532884768279
131,0.0507322855405117,0.0,0.6359175499935604
132,0.0178319332721838,0.0,1.0810518514334675
133,0.0178319332721838,0.0,1.0612465551706924
134,0.0178319332721838,0.0,1.0324624925577706
135,0.0178319332721838,0.0,1.015679215803779
136,0.0178319332721838,0.0,0.992354875846984
137,0.0178319332721838,0.0,0.9780957569360712
138,0.0178319332721838,0.0,0.9505778875912356
139,0.0178319332721838,0.0,0.9243773357374824
140,0.0178319332721838,0.0,0.9043440893730408
141,0.0178319332721838,0.0,0.87043992906846
142,0.0178319332721838,0.0,0.8496329929907944
143,0.0178319332721838,0.0,0.8203262955841119
144,0.0226733844332693,0.0,0.789376371593802
145,0.0226733844332693,0.0,0.7824807419621885
146,0.0226733844332693,0.0,0.776205511323048
147,0.0226733844332693,0.0,0.7563013087257311
148,0.0226733844332693,0.0,0.7483195198314997
149,0.0226733844332693,0.0,0.7325573548086484
150,0.0226733844332693,0.0,0.7259540584435209
151,0.0226733844332693,0.0,0.7048568870574146
152,0.0226733844332693,0.0,0.7010843654005092
153,0.0226733844332693,0.0,0.68531137957555
154,0.0226733844332693,0.0,0.6756285051334805
155,0.0226733844332693,0.0,0.6660978874087525
156,0.0078616723841164,0.0328274321607762,0.0377648143131725
157,0.0078616723841164,0.0333844979737244,0.0894550674091507
158,0.0078616723841164,0.0333844979737244,0.1076090372414978
159,0.0078616723841164,0.0333844979737244,0.1215067342477772
160,0.0078616723841164,0.0333844979737244,0.1417737412446692
161,0.0078616723841164,0.0333844979737244,0.1642991548730822
162,0.0078616723841164,0.0333844979737244,0.1578989257557632
163,0.0078616723841164,0.0333844979737244,0.1435111881670335
164,0.0078616723841164,0.0333844979737244,0.1261581544145867
165,0.0078616723841164,0.0333844979737244,0.1167016738861511
166,0.0078616723841164,0.0333844979737244,0.1076802204563457
167,0.0078616723841164,0.0333844979737244,0.0996513827368723
168,0.0078616723841164,0.0333844979737244,0.088897556318873
169,0.0078616723841164,0.0368267730211242,0.2699206875061578
170,0.0078616723841164,0.0368267730211242,0.2406232087027045
171,0.0078616723841164,0.0368267730211242,0.2207868589335286
172,0.0078616723841164,0.0368267730211242,0.200213024773221
173,0.0078616723841164,0.0368267730211242,0.1842763949047316
174,0.0078616723841164,0.0368267730211242,0.1733256291709582
175,0.0078616723841164,0.0368267730211242,0.163152532339136
176,0.0078616723841164,0.0368267730211242,0.1565557465147927
177,0.0078616723841164,0.0368267730211242,0.1633656807087986
178,0.0078616723841164,0.0368267730211242,0.1606946327470709
179,0.0078616723841164,0.0368267730211242,0.1537991009931686
180,0.0078616723841164,0.0368267730211242,0.1608014764101922
181,0.0078616723841164,0.0329750819459795,0.0208358181604053
182,0.0078616723841164,0.0329750819459795,0.0292851457165178
183,0.0078616723841164,0.0329750819459795,0.0314809545928667
184,0.0078616723841164,0.0329750819459795,0.0324512654346148
185,0.0078616723841164,0.0329750819459795,0.0282476776275523
186,0.0078616723841164,0.0329750819459795,0.0260613487332009
187,0.0078616723841164,0.0329750819459795,0.0214068882676901
188,0.0078616723841164,0.0329750819459795,0.0188470297979447
189,0.0078616723841164,0.0329750819459795,0.0137787449658433
190,0.0078616723841164,0.0329750819459795,0.0109039407630471
191,0.0078616723841164,0.0329750819459795,0.0095750404156145
192,0.0433814693769245,0.0293143986176185,0.0002416265951866
193,0.0433814693769245,0.0293143986176185,0.0001936162943998
194,0.0433814693769245,0.0293143986176185,0.0001688916985545
195,0.0433814693769245,0.0293143986176185,0.0001498999664437
196,0.0433814693769245,0.0293143986176185,0.0001315662076303
197,0.0433814693769245,0.0293143986176185,0.0001287420592455
198,0.0433814693769245,0.0293143986176185,0.0001181345988148
199,0.0433814693769245,0.0293143986176185,0.0001103690052932
200,0.0433814693769245,0.0293143986176185,0.0001019846063567
201,0.0433814693769245,0.0293143986176185,9.821943522630068e-05
202,0.0433814693769245,0.0293143986176185,9.746063768409617e-05
203,0.0433814693769245,0.0293818988702863,0.0004129061960229
204,0.0433814693769245,0.0293818988702863,0.0003291069277199
205,0.0433814693769245,0.0293818988702863,0.0002693057990864
206,0.0433814693769245,0.0293818988702863,0.0002364342031665
207,0.0433814693769245,0.0293818988702863,0.0002056850478461
208,0.0433814693769245,0.0293818988702863,0.0001922796306535
209,0.0433814693769245,0.0293818988702863,0.0001848352775076
210,0.0433814693769245,0.0293818988702863,0.0001776057912045
211,0.0433814693769245,0.0293818988702863,0.000166588034688
212,0.0433814693769245,0.0293818988702863,0.0001606780882586
213,0.0433814693769245,0.0293818988702863,0.0001602962028538
214,0.0433814693769245,0.0293405529707284,0.0007667134724765
215,0.0433814693769245,0.0293405529707284,0.000708603924602
216,0.0433814693769245,0.0293405529707284,0.0006094079515133
217,0.0433814693769245,0.0293405529707284,0.0005475030493294
218,0.0433814693769245,0.0293405529707284,0.0004865360517703
219,0.0433814693769245,0.0293405529707284,0.0004413816742559
220,0.0433814693769245,0.0293405529707284,0.0004081044290641
221,0.0433814693769245,0.0293405529707284,0.0003771032052674
222,0.0433814693769245,0.0293405529707284,0.0003595647172232
223,0.0433814693769245,0.0293405529707284,0.0003483032416383
224,0.0433814693769245,0.0293405529707284,0.0003355023922565
225,0.0622098151317827,0.032679172271001,0.2803982011180123
226,0.0622098151317827,0.032679172271001,0.2733693509289247
227,0.0622098151317827,0.032679172271001,0.2640853214153732
228,0.0622098151317827,0.032679172271001,0.2593630674508482
229,0.0622098151317827,0.032679172271001,0.2536806057477666
230,0.0622098151317827,0.032679172271001,0.2361277664920767
231,0.0622098151317827,0.032679172271001,0.2022731642746713
232,0.0622098151317827,0.032679172271001,0.1963475599605123
233,0.0622098151317827,0.032679172271001,0.1878614007378074
234,0.0622098151317827,0.032679172271001,0.1739887522121169
235,0.0142376212020728,0.0021884383958045,0.7642720462420725
236,0.0142376212020728,0.0021884383958045,0.7441981721869992
237,0.0142376212020728,0.0021884383958045,0.7295853160111863
238,0.0142376212020728,0.0,0.941686390674512
239,0.0142376212020728,0.0,0.9298995452086124
240,0.0142376212020728,0.0,0.8942058784366494
241,0.0142376212020728,0.0,0.8685200756109451
242,0.0142376212020728,0.0,0.8412417509915012
243,0.0125528668579772,0.0296219705300634,0.559366753885866
244,0.0125528668579772,0.0296219705300634,0.5000169608832942
245,0.0125528668579772,0.0296219705300634,0.5124290460295771
246,0.0125528668579772,0.0296219705300634,0.4632924253660255
247,0.0125528668579772,0.0296219705300634,0.4592789172767109
248,0.0125528668579772,0.0296219705300634,0.4368775818997762
249,0.0125528668579772,0.0296219705300634,0.4217436699373372
250,0.0125528668579772,0.0330633018831039,0.4021672978236543
251,0.0125528668579772,0.0330633018831039,0.3804432249756447
252,0.0125528668579772,0.0330633018831039,0.3771229070449835
253,0.0125528668579772,0.0330633018831039,0.3628307617108548
254,0.0125528668579772,0.0330633018831039,0.3511960954681552
255,0.0125528668579772,0.0330633018831039,0.3438606062484711
256,0.0125528668579772,0.0330633018831039,0.3336854233917343
257,0.0125528668579772,0.0330633018831039,0.320049467174328
258,0.0125528668579772,0.0330633018831039,0.3193649168812731
259,0.0142376212020728,0.0143314688485994,1.0184163930968348
260,0.0142376212020728,0.0143314688485994,1.001616736752939
261,0.0142376212020728,0.0143314688485994,0.9709396910041712
262,0.0142376212020728,0.0143314688485994,0.949316586539806
263,0.0142376212020728,0.0143314688485994,0.9226674161101248
264,0.021518602740899,0.0296219705300634,0.738719825814198
265,0.021518602740899,0.0296219705300634,0.6680249194218242
266,0.021518602740899,0.0296219705300634,0.6165717702361387
267,0.021518602740899,0.0296219705300634,0.5755888959790942
268,0.021518602740899,0.0296219705300634,0.5416313456090568
269,0.021518602740899,0.0296219705300634,0.4968272749019851
270,0.021518602740899,0.0296219705300634,0.4747659945013011
271,0.021518602740899,0.0296219705300634,0.4443070279947942
272,0.021518602740899,0.0296219705300634,0.4484474703693644
273,0.021518602740899,0.0330633018831039,0.7248965460701642
274,0.021518602740899,0.0330633018831039,0.6345468629816818
275,0.021518602740899,0.0330633018831039,0.5636024062193922
276,0.021518602740899,0.0330633018831039,0.5060313517781396
277,0.021518602740899,0.0330633018831039,0.4651121322633693
278,0.021518602740899,0.0330633018831039,0.4299365261623787
279,0.021518602740899,0.0330633018831039,0.3999439566020988
280,0.021518602740899,0.0330633018831039,0.3750502173056702
281,0.021518602740899,0.0330633018831039,0.3584868690194911
282,0.0174874124954393,0.0,0.9094148637960664
283,0.0174874124954393,0.0,0.8537450626463617
284,0.0174874124954393,0.0,0.8413342437469266
285,0.0174874124954393,0.0,0.8247623792242617
286,0.0174874124954393,0.0,0.7903083818299266
287,0.0174874124954393,0.0,0.7967683096308621
288,0.0174874124954393,0.0,0.7741316712349761
289,0.0241654256666511,0.0,0.8603684885705709
290,0.0241654256666511,0.0,0.8376089341931373
291,0.0241654256666511,0.0,0.8145188970171985
292,0.0241654256666511,0.0,0.8073882060923911
293,0.0241654256666511,0.0,0.7802992943459933
294,0.0241654256666511,0.0,0.747531399246401
295,0.0241654256666511,0.0,0.7332634950158624
296,0.0142300921759666,0.0,0.7759583514636745
297,0.0142300921759666,0.0,0.7642064977902557
298,0.0142300921759666,0.0,0.7464847366167616
299,0.0142300921759666,0.0,0.7357229206098534
300,0.0142300921759666,0.0,0.7229795554704568
301,0.0142300921759666,0.0,0.7137710813798273
302,0.0142300921759666,0.0,0.6936297900571969
303,0.0142300921759666,0.0,0.6850513407155967
304,0.0142300921759666,0.0,0.7335093406476809
305,0.0142300921759666,0.0,0.6877503149732519
306,0.0142300921759666,0.0,0.472993640911214
307,0.0142300921759666,0.0,0.3969128399914662
308,0.0142300921759666,0.0,0.3767355489464712
309,0.0142300921759666,0.0,0.3658511651566403
310,0.0142300921759666,0.0,0.3731639502349278
311,0.0142300921759666,0.0,0.7822716737261013
312,0.011758732137743,0.0,0.8946625193251359
313,0.011758732137743,0.0,0.8723254835967581
314,0.011758732137743,0.0,0.8746656077537617
315,0.011758732137743,0.0,0.8510914341650514
316,0.011758732137743,0.0,0.8359765965380269
317,0.011758732137743,0.0,0.8178752904358213
318,0.011758732137743,0.0,0.7908340994837755
319,0.011758732137743,0.0,0.7855922220805637
320,0.0231753419642226,0.0038547845184303,0.6379085378978956
321,0.0200355460071415,0.0038547845184303,0.6379108379541493
322,0.0248689569896475,0.0038547845184303,0.6247074157724257
323,0.0167319916486933,0.0038547845184303,0.700389988417152
324,0.0074549637847206,0.0038547845184303,0.7931593063476884
325,0.0155565521182618,0.0,0.6322903022109042
326,0.0155565521182618,0.0,0.5287083963900797
327,0.0155565521182618,0.0,0.4319451751368808
328,0.0155565521182618,0.0,0.3797313616999107
329,0.0155565521182618,0.0,0.3835634726699337
330,0.0155565521182618,0.0,0.3903197713308335
331,0.0622098151317827,0.0038547845184303,0.4261200539429333
332,0.0622098151317827,0.0038547845184303,0.3951154543239948
333,0.0622098151317827,0.0038547845184303,0.3765051356400266
334,0.0622098151317827,0.0038547845184303,0.3640337517707662
335,0.0622098151317827,0.0038547845184303,0.3527554404093649
336,0.0622098151317827,0.0038547845184303,0.332287688288086
337,0.1721228821484959,0.0,0.2988536848507244
338,0.0283481143007146,0.0,0.8812411702980121
339,0.0763094659705964,0.0,0.783530112050874
340,0.0978915596925799,0.0,0.6627569922762706
341,0.106942438235436,0.0,0.7134172497345893
342,0.1165177232355894,0.0,0.6379188500682136
343,0.029698386472904,0.0,1.1043671243883928
344,0.0409455973770897,0.0,1.1153458205309046
345,0.0527290586812899,0.0,0.910661210237415
346,0.0544235485565457,0.0,0.9355146381037788
347,0.0642451813269674,0.0,0.8007035106004015
348,0.0912517125334077,0.0,0.6687642385575538
349,0.1040257768233729,0.0,0.6654862085961312
350,0.1131781622648331,0.0,0.6146092789738543
351,0.069031477217728,0.0,0.8994590447944109
352,0.0594770139250929,0.0,0.7721289789499673
353,0.051008052422454,0.0,0.7196473283334499
354,0.0420066726166822,0.0,0.7036964492676798
355,0.0363045890173875,0.0,0.6510560356985298
356,0.0254212997416603,0.0,0.5647515209518218
357,0.0858635292000071,0.0,0.7874032196925355
358,0.0142300921759666,0.0,0.7642793491250409
359,0.0186528847854063,0.0,0.8129935091087123
360,0.0239764452356598,0.0,0.837691403471769
361,0.0124245185268178,0.0,0.709890214300543
362,0.0186528847854063,0.0,0.7017481946874798
363,0.0239764452356598,0.0,0.7293957911909842
364,0.0142300921759666,0.0,0.6587179294611535
365,0.0239764452356598,0.0,0.7257644229447914
366,0.0192437564758926,0.0,0.888854123573871
367,0.0239764452356598,0.0,0.8420811745891104
368,0.0239764452356598,0.0,1.046058289087119
369,0.0283481143007146,0.0,1.4881698116768909
370,0.021518602740899,0.0262840762930591,0.848838849960845
371,0.021518602740899,0.0262840762930591,0.8176686754528457
372,0.021518602740899,0.0262840762930591,0.6551521868242496
373,0.0332381838219763,0.0,0.9277914087821612
374,0.0332381838219763,0.0,0.9078437098110596
375,0.0332381838219763,0.0,0.8811693911900308
376,0.0332381838219763,0.0,0.8674021905550636
377,0.0332381838219763,0.0,0.8478799793482739
378,0.0332381838219763,0.0,0.8499617788660091
379,0.0332381838219763,0.0,0.8261598445045942
380,0.0332381838219763,0.0,0.8029323611397453
381,0.0332381838219763,0.0,0.774933997914005
382,0.0332381838219763,0.0,0.7607756612859358
383,0.0332381838219763,0.0,0.7448656062846686
384,0.0332381838219763,0.0,0.7279721751754988
385,0.0078616723841164,0.0333221429488239,0.027029871670496
386,0.0078616723841164,0.0333221429488239,0.0274185574062671
387,0.0078616723841164,0.0333221429488239,0.0273190870771139
388,0.0078616723841164,0.0333221429488239,0.0243215432003216
389,0.0078616723841164,0.0333221429488239,0.0190233942662291
390,0.0078616723841164,0.0333221429488239,0.017135761064088
391,0.0078616723841164,0.0333221429488239,0.0157375046060876
392,0.0078616723841164,0.0333221429488239,0.014058764393173
393,0.0078616723841164,0.0333221429488239,0.0125221455271481
394,0.0078616723841164,0.0333221429488239,0.0122298003723295
395,0.0078616723841164,0.0333221429488239,0.0117751432659964
396,0.0078616723841164,0.0333221429488239,0.0118266266196502
397,0.0208386582270404,0.0,0.9327477480609776
398,0.0208386582270404,0.0,0.926265824734313
399,0.0208386582270404,0.0,0.9057539919879104
400,0.0208386582270404,0.0,0.876958741779957
401,0.0208386582270404,0.0,0.8166739036131893
402,0.0208386582270404,0.0,0.769941392457313
403,0.0433814693769245,0.0288458345860955,0.0015370418113963
404,0.0433814693769245,0.0288458345860955,0.0014093777624604
405,0.0433814693769245,0.0288458345860955,0.0011566412727263
406,0.0433814693769245,0.0288458345860955,0.0009844175353004
407,0.0433814693769245,0.0288458345860955,0.0008478124896328
408,0.0433814693769245,0.0288458345860955,0.0007352083448057
409,0.0433814693769245,0.0288458345860955,0.0006520887715522
410,0.0433814693769245,0.0288458345860955,0.0005839272994258
411,0.0433814693769245,0.0288458345860955,0.0005266634966346
412,0.0433814693769245,0.0288458345860955,0.0004872519788331
413,0.0433814693769245,0.0288458345860955,0.0004479572782514
414,0.0638528135356278,0.0009980530998578,0.7017892582816014
415,0.0638528135356278,0.0009980530998578,0.6681410681127968
416,0.0638528135356278,0.0009980530998578,0.6283752768473077
417,0.0638528135356278,0.0009980530998578,0.6592299163402524
418,0.0638528135356278,0.0009980530998578,0.6015415161278143
419,0.0638528135356278,0.0009980530998578,0.6012916177037582
420,0.0638528135356278,0.0009980530998578,0.5998694599185789
421,0.0638528135356278,0.0009980530998578,0.6060648541793818
422,0.0638528135356278,0.0009980530998578,0.6162499173339892
423,0.0638528135356278,0.0009980530998578,0.6254893305478395
424,0.0638528135356278,0.0009980530998578,0.6765777610906027
425,0.1721228821484959,0.032679172271001,0.1762187338077415
426,0.1721228821484959,0.032679172271001,0.1784249177234779
427,0.1721228821484959,0.032679172271001,0.1786111070448028
428,0.1721228821484959,0.032679172271001,0.1771430972423203
429,0.1721228821484959,0.032679172271001,0.1769086759053947
430,0.1721228821484959,0.032679172271001,0.1783584806785473
431,0.1721228821484959,0.032679172271001,0.1811314570318259
432,0.0248224846825218,0.0,0.9999310674584482
433,0.0248224846825218,0.0,1.0299106293729083
434,0.0248224846825218,0.0,0.9935049679861596
435,0.0248224846825218,0.0,0.9487972057554274
436,0.0248224846825218,0.0,0.9412700476152394
437,0.0248224846825218,0.0,0.8868605669118381
438,0.0248224846825218,0.0,0.880419499244614
439,0.0248224846825218,0.0,0.8520449590165038
440,0.0229304524270024,0.0,0.8839368479263126
441,0.0229304524270024,0.0,0.8639852894428564
442,0.0229304524270024,0.0,0.8496934592573834
443,0.0229304524270024,0.0,0.8258164987103546
444,0.0229304524270024,0.0,0.8039915445726437
445,0.0229304524270024,0.0,0.7961909437372768
446,0.0229304524270024,0.0,0.7695109151424916
447,0.0121678005546324,0.0038547845184303,0.7738128043824484
448,0.0333351593409052,0.0038547845184303,0.5294726872036974
449,0.0441530185746882,0.0038547845184303,0.4122791456884639
450,0.0441530185746882,0.0038547845184303,0.3947255575101696
451,0.0441530185746882,0.0038547845184303,0.3808235615436675
452,0.0441530185746882,0.0038547845184303,0.3764055605442162
453,0.0441530185746882,0.0038547845184303,0.3763453397247915
454,0.0441530185746882,0.0038547845184303,0.3636188854031592
455,0.0142300921759666,0.0,0.716831793269377
456,0.0186528847854063,0.0,0.7017186022876143
457,0.0142300921759666,0.0,1.3422320402752863
458,0.0283481143007146,0.0,0.9279476780938356
459,0.0142300921759666,0.0,0.7159623442855043
460,0.0038272689621684,0.0262840762930591,0.6874977703057572
461,0.0038272689621684,0.0262840762930591,0.887641527806308
462,0.0038272689621684,0.0262840762930591,0.8772755565094188
463,0.0038272689621684,0.0262840762930591,0.8594885436556692
464,0.0038272689621684,0.0262840762930591,0.8460199522474332
465,0.0038272689621684,0.0262840762930591,0.8282125758454821
466,0.0038272689621684,0.0262840762930591,0.810284023370877
467,0.0038272689621684,0.0262840762930591,0.7991831901274082
468,0.0038272689621684,0.0262840762930591,0.7875313409814136
469,0.0038272689621684,0.0262840762930591,0.9025491161476212
470,0.0038272689621684,0.0262840762930591,0.8770179677978773
471,0.0038272689621684,0.0262840762930591,0.8595912772856652
472,0.0038272689621684,0.0262840762930591,0.8461040726975674
473,0.0038272689621684,0.0262840762930591,0.8284595135100656
474,0.0038272689621684,0.0262840762930591,0.8101719310853306
475,0.0038272689621684,0.0262840762930591,0.7995848356736077
476,0.0038272689621684,0.0262840762930591,0.7873455389849965
477,0.0038272689621684,0.0262840762930591,0.7749897257407294
478,0.0501950838834535,0.0,0.8088149192625055
479,0.0186528847854063,0.0,1.493083809220337
480,0.0186528847854063,0.0,1.3410967785775536
481,0.0186528847854063,0.0,1.3030712078307054
482,0.0186528847854063,0.0,1.24470293627562
483,0.0186528847854063,0.0,1.1220721318759506
484,0.0186528847854063,0.0,1.0706505187542106
485,0.0186528847854063,0.0,0.9762861251864862
486,0.0186528847854063,0.0,0.935859208692984
487,0.0186528847854063,0.0,0.8563868251495355
488,0.0186528847854063,0.0,0.8086847214637788
489,0.0186528847854063,0.0,0.7616338654783972
490,0.0186528847854063,0.0,0.7272252175262316
491,0.0186528847854063,0.0,0.6830161291323723
492,0.0186528847854063,0.0,0.6289374811276662
493,0.0186528847854063,0.0,0.9361819928018824
494,0.0186528847854063,0.0,0.8993572432560629
495,0.0186528847854063,0.0,0.8657322478962098
496,0.0186528847854063,0.0,0.8310873064720693
497,0.0186528847854063,0.0,0.7969344728553472
498,0.0186528847854063,0.0,0.7677875414290077
499,0.0186528847854063,0.0,0.7285918666158913
500,0.0186528847854063,0.0,0.7048744371397603
501,0.0186528847854063,0.0,0.8097361067109031
502,0.0186528847854063,0.0,1.1164242109288116
503,0.0186528847854063,0.0,1.0656934456036888
504,0.0186528847854063,0.0,1.0172963751394548
505,0.0186528847854063,0.0,0.9710996536886882
506,0.0186528847854063,0.0,0.9343304485964012
507,0.0186528847854063,0.0,0.8888802583180007
508,0.0186528847854063,0.0,0.837942801679045
509,0.0186528847854063,0.0,0.7949684547546083
510,0.0186528847854063,0.0,1.0316619560383546
511,0.0413971864538404,0.0,0.9251752906483138
512,0.0413971864538404,0.0,0.8716829652876062
513,0.0413971864538404,0.0,0.8536161167335494
514,0.0413971864538404,0.0,0.8277947103978407
515,0.0413971864538404,0.0,0.796018484086031
516,0.0413971864538404,0.0,0.7794615442469213
517,0.0413971864538404,0.0,0.7576996728567896
518,0.1227611929838932,0.0,0.6003862850961158
519,0.0727045322415228,0.0,0.7528814656918665
