yhat
0.22535585664910748
0.31412908379066606
0.42631041622124466
0.58810053109567
0.9106394329949391
1.240541108950035
1.3920828136114125
1.685967353178656
0.38047605541931373
0.647006865794235
1.015499237761664
1.4874339598006943
2.0635633145631274
2.7378453087337697
3.474006692753689
4.245602539006168
0.8697591433679724
1.0781719600072728
1.1774281936659243
1.8471890640171469
2.157065716412847
2.48616936951904
2.8147454464154196
3.2249859549505806
3.558970024883132
3.946731894668685
0.2024750129334111
0.819932588229825
1.2413160046436382
1.7667174511037473
2.3920522309464345
3.865681489571646
0.8580291003516283
0.8939271260211902
1.442841043749269
2.146340186813251
2.8334308438782707
0.7051416123008116
0.20340018917501274
0.7762091316377012
1.476384887229978
2.798333805582783
4.353920536054452
0.1049241641325956
0.15268120579553088
0.19901720074112414
0.34670212590639593
0.8675371447167481
1.2366204853679548
0.09662059936108387
0.1350350896980979
0.18182600894052653
0.24570639201732242
0.3115447777016327
0.40773845519814483
0.47956801507369384
0.6298559108956944
0.7599813066047488
0.8998361632745131
1.0575988572809634
0.0178736161418494
0.02701204170836925
0.040792157983483186
0.05966430453073131
0.08386593151114322
0.11437273096545125
0.15165083436508556
0.20191169382142693
0.25781693394187916
0.32795661180771807
0.08911190985437743
0.3675407588180699
2.018467225473859
0.9936419151883903
1.165276196768111
1.3477256608131198
1.5361643884758096
1.7385489713725901
1.9534492645320543
2.1494674813797277
2.353107665057041
1.5379353978724994
1.2182750414546735
1.4103616332515034
1.6099228403066597
1.8244798603864316
2.054284245036987
2.2629666093599594
2.4838930320761827
1.7897358695380918
0.3163408034356866
0.24810656964142117
0.2907206077485757
0.34515223772067555
0.4020283380720893
0.4717583520521747
0.5376428429525435
0.6145515708879055
0.6930942676363385
0.7772520347092667
0.8823505945496984
0.9762494082047355
1.0780227438324634
1.1938791839443539
1.31210296575802
1.4379344298267545
1.5602239178686537
1.7175713780850117
1.8697314889867704
2.01433508361808
2.1755393009235893
2.325731678086702
2.472463328747906
2.614135588407553
2.822736263366322
2.992141064722733
0.03682120694045046
0.052348830823432724
0.07228845781116505
0.09689118241076909
0.1271279001827585
0.1648708027425927
0.2076366134004321
0.2578377378958548
0.3137615259963845
0.3770464643352627
0.44619049105191083
0.5229645276986319
0.6023403760695092
0.6873086032177702
0.7752691748707083
0.8664928827377625
0.9571950904857988
1.0483183229727089
0.8810989851396679
1.3999589538787436
2.0553021719406726
2.840630292540872
3.72341654304803
4.66418854438203
5.789539969158168
6.702603447733076
7.70098110706833
2.1868158628976544
1.9028407153418068
2.2723764834508313
2.6680607065938706
3.080374166054157
3.5327593951257152
3.9977124025423723
4.468108806455523
4.9619146858365
5.440513987470154
5.929617781275337
6.438386308461119
6.93027488737658
7.403781164124438
1.1877553538134786
1.8350376043279786
2.2198568131045064
2.630320137337857
3.6102668381875818
4.657364914800672
5.315255668935814
0.9057049500425556
1.3686551221551992
2.0113293577146187
2.736584028946843
3.5705016121556405
4.533289652787785
5.545622014709018
6.477253350716348
0.21949264813767463
0.2577888081325826
0.29854804694849335
0.34637811007602837
0.40030061774168013
0.45718062750712596
0.518640387717284
0.6722235429282112
0.6595019106465577
0.7387472355399215
0.8243530733732723
0.9173606547145869
1.013950866325594
1.1157596365015474
1.2227655265386916
1.3352457359473355
1.106241215813804
1.246430953328461
1.395669539221266
1.5533903263388282
1.8491150571996697
1.8956752711379379
2.078960321168451
2.2716404644902575
2.696171202299437
2.6765343722903214
2.882256598420133
3.1237317301455083
3.341506319697775
3.5670048627120807
3.8070338143064952
4.041950908212068
4.303195176433821
5.813254663737031
0.7592337323583905
1.1567415408994326
1.650522873616771
2.2402528565535347
2.909480291495564
0.6018001349939647
0.9510809543035621
1.3976092064229222
2.5665092641402794
4.006507836866206
1.9325524325353574
3.275164071258442
0.7688353053202125
0.3352108091534952
0.4464392692900841
0.5964735609075014
0.7745191252235227
0.9712604054645173
1.1815527709244402
1.4380612279373923
1.7299261417506993
2.0274734343035963
2.3322900739151593
2.6047556438813513
2.9949310392139696
3.3520165512179707
3.7221233384216093
4.16665810561273
4.558765119438188
0.2879796823834117
0.3950420823935532
0.5218312803749378
0.6739493289373794
0.8913292921055005
1.1067921442674107
1.4118939254232559
1.690585176869019
2.1019486152797664
2.5239319622667216
3.0108726350180413
3.466828814870722
4.0700768172814765
4.802679887381371
0.3897789625323925
0.6681996111428447
1.0438992959487867
1.5243210076568998
2.102529740908196
2.7212459217382667
