y,yhat
0.5333224779494705,0.9774183148810645
0.6122556181113885,1.0575902587175532
0.7012475111826314,1.144338241165826
0.7960818054559732,1.238201656454761
0.8971849026917944,1.3397641421870037
1.006904513972,1.449657208365765
1.125820511412,1.5685641640896362
1.244973707726,1.6972243663313196
1.3788534200829998,1.836437817219024
1.504542827785,1.9870701384060951
1.659386129108,2.150057953459308
1.811860644509,2.326414711733183
1.976356791928,2.517236989942846
2.144259954608,2.72371131061832
2.324137297019,2.9471215198369505
2.510685443721,3.1888567701084085
2.703480269765,3.4504201580492686
2.908531431405,3.7334380705559336
3.1055057303980003,4.0396702975897005
3.329192671287,4.371020974454915
0.0727975920036347,0.1135599212167936
0.0993115486282016,0.1329532693767543
0.13478037853159,0.1556585426316209
0.1763648871766648,0.182241339440401
0.2299704664642561,0.2133638490990517
0.2898171834625323,0.2498013471704694
0.3678276404702397,0.2924615079437026
0.4552002135363475,0.3424070150043447
0.5759178228885371,0.4008820331554678
0.6943640608947417,0.469343201116433
0.8375357845433256,0.549495917041489
0.990508220593762,0.6433368207465767
1.162600593667,0.7532035308955045
1.35377927417,0.8818328761209402
1.5614169115549998,1.0324290706433414
1.779289979083,1.208743532672837
2.019648693745,1.415168333905955
2.240151142775,1.6568456079857403
0.8289319822424502,0.4407481463808586
1.351554940674,0.6041410860285721
2.037888865819,0.8281066065162551
2.889903593297,1.1351000082842166
3.902398783492,1.5559011589428005
5.068174219643,2.1327005538999138
6.3877503092620005,2.923329432889901
7.85024766446,4.007058073658403
9.423383418167,5.492543613122
2.091379245283,0.7039763875941255
1.780133374048,0.7073140919055451
2.12983474696,0.8281066065162551
2.520696114577,0.9695276251437172
2.950708704722,1.1351000082842166
3.400586115073,1.3289482376696986
3.890694982352,1.5559011589428005
4.408916236127,1.8216122703503148
4.950392946257,2.1327005538999138
5.530240976032,2.4969153571469365
6.129413448542,2.923329432889901
6.750072044156,3.4225649454794462
7.399666699038,4.007058073658403
8.05984039548,4.691368801307503
1.220079813084,0.5160175034043051
1.876223246191,0.7073140919055451
2.2671695434820003,0.8281066065162551
2.6993221381260004,0.9695276251437172
3.684844755377,1.3289482376696986
4.8328862026040005,1.8216122703503148
4.320639234403,2.4969153571469365
0.8474458745830011,0.7162305229748536
1.3231333278939998,0.981749530996172
1.945531352772,1.345701014818442
2.682826849281,1.8445755909308863
3.5648595979,2.528391576725596
4.561544207476,3.4657099425406304
5.691801527683,4.750508392920716
6.941198356168,6.511603788361637
0.2378986379928315,0.9800491626836128
0.2809762771285476,1.060436899675455
0.3289319903034355,1.1474183755374738
0.3821834706177799,1.2415344363478744
0.4411138139145011,1.3433702906453893
0.505417997145975,1.4535591482240782
0.5818131293603429,1.5727861573973367
0.6603036211699164,1.7017926652127873
0.7492698499662845,1.84138082710782
0.8383147451046589,1.992418594668419
0.9457115036767813,2.1558451125048164
1.05533452391,2.332676557801542
1.167263912195,2.5240124588517654
1.287653709047,2.7310425318643508
1.418827546335,2.955054078554402
1.553427489361,3.1974399905152238
1.078262610179,0.6786489409503468
1.225317289808,0.7343145694230294
1.381979386148,0.7945461258833381
1.5499130567180002,0.8597181268679639
1.72684207317,0.9302358083284926
1.91934961832,1.006537645366485
2.124303313728,1.089098078647759
2.33740932325,1.178430464448615
2.562614723926,1.2750902666771808
2.801464349495,1.3796785107177458
3.049943325445,1.4928455205738431
3.307003119584,1.6152949625474815
3.576990549662,1.74778822059788
3.861688991888,1.8911491305854324
4.161919721375,2.0462691028382265
4.461921937046,2.214112664892873
4.782626709339,2.395723458874213
6.153676965193,3.2838594652141957
0.6441909509793344,0.9749050753533716
0.9731266432342875,1.336319201419407
1.394576132424,1.8317157774924169
1.916080289053,2.510764408646413
2.539417919863,3.441548079230686
0.508636949417775,0.8326996701168589
0.8410823839955541,1.141395799780227
1.238069123779,1.5645309089327697
2.289121062272,2.939543574771061
3.674544730343,5.523007809332544
1.718726328702,2.1445295010523995
2.941721628526,4.0292830775876105
0.8160635758549459,0.8287702909190274
0.3007841218813334,0.5340692852224072
0.3983993267882187,0.6252756851466066
0.5208797072896142,0.7320579805909329
0.6593368443346276,0.8570761660454167
0.8291424605142006,1.0034445001339132
1.024524408441,1.1748090831820464
1.25493924574,1.3754386831985728
1.508419140261,1.6103310727857834
1.778887715269,1.8853375258786664
2.137708609271,2.2073085755820427
2.474124590163,2.584264663998199
2.837269776876,3.025595935008179
3.225280941997,3.542296146933811
3.640474843225,4.147236531948938
4.080679142585,4.85548642419965
4.540253296138,5.684688643622647
0.4447034196523589,0.5475494713984624
0.5584581393693501,0.6410579682330169
0.7308165393130043,0.7505355042813718
0.919586594540374,0.8787092136761949
1.118720277458,1.028771960546678
1.353068224433,1.204461874684596
1.60737226684,1.4101554700206145
1.885004420731,1.6509766655335476
2.192245164579,1.9329244243518944
2.542143756849,2.2630221905944814
2.922481564286,2.649492846488397
3.289414980144,3.101963548023861
3.715357687767,3.6317055416933424
4.1377624796440005,4.251914936256587
0.3808222714486637,0.4676806755169419
0.6519616054363983,0.6410579682330169
1.020810374064,0.8787092136761949
1.492388209137,1.204461874684596
2.062436254692,1.6509766655335476
2.692504497892,2.2630221905944814
3.399232721421,3.101963548023861
4.174862558891999,4.251914936256587
0.7807342253521126,0.7493530893226789
0.1470833181403828,0.4813145243902467
0.158100036509675,0.5199734839370868
0.1691604058129969,0.5626238868566812
0.1824061499039077,0.6087726544533162
0.1957038123167156,0.6587067372497505
0.2090380838762962,0.7127366226524298
0.2245895975004594,0.771198265545272
0.2423452337136548,0.8344551772388267
0.2579843361282594,0.9029006857638014
0.2758560620040597,0.9769603815633346
0.2959423503325942,1.0570947637911745
0.3183051161069478,1.1438021036703403
0.34069847151459,1.2376215427164308
0.4957955773955774,0.7517406229274806
0.3545984100216814,0.5492018178991869
0.5694690555061809,0.7528004041286888
0.8582608112502031,1.031876497831156
1.226993129958,1.414410912821819
1.677146148782,1.9387574331950683
2.196173760039,2.6574882523143
2.735611097225,3.64266498235932
3.36953893872,4.993063718024481
0.679356,0.8799723838268331
0.6803490428249435,0.489944212213305
0.889804346153846,0.573615093494307
1.412090411987,0.7862641020538214
2.079366653435,1.0777457657407978
2.890286987701,1.47728470947375
0.608486552567237,0.6512923428993472
0.9287673250627784,0.8927376475482621
1.290490783514,1.223690890947837
1.707717168581,1.6773342097771866
1.227727962602,0.9035024997041728
1.559457765765,1.057799353315996
2.3628838305590003,1.4499438179382027
3.346784881097,1.9874629990903183
4.493011786646,2.7242498115340315
1.106583522531,0.5731671852374838
1.404917445806,0.7856501464809147
1.515766034327,0.9198206060882363
1.66889652768,1.0769042062478429
1.959891423357,1.4761311693619985
2.233920900162,2.023358453352111
2.4990454448470003,2.773452329795944
2.776975157502,3.801618943448752
3.0370013332370003,5.210944654041239
0.939246895973154,1.9887084201856
1.227673960797,2.72595693170968
0.0902288502283992,0.0683491649681058
0.1664527680544419,0.0936873792710087
0.4669718223401516,0.176026010225067
0.7093709537615446,0.2412818882163926
0.1115091385435168,0.4275802699992758
0.226519655942806,0.5860916507599669
0.4066371199856088,0.8033659342867349
0.6790976184007967,1.1011875421455537
1.03648278218,1.50941675670276
1.222024119266,0.7675156652087622
1.425440914285,0.8985891844057459
1.716669799426,1.0520469599944329
2.055150344827,1.231711693442515
2.464145706051,1.442058913198185
2.89814669107,1.6883284620950811
3.364154960873,1.9766550241686272
3.847168843247,2.3142209423648485
4.354340614069001,2.709435133898796
0.0366254825462012,0.0543847692482998
0.0534343539750102,0.0636724013048412
0.0803888452799008,0.0745461412075676
0.114230278334139,0.0872768586554955
0.1550071903574396,0.1021816814845149
0.2095469047453622,0.1196318954628807
0.2779731428571428,0.1400621931848956
0.4574766775777414,0.7162281587640712
0.6494149070021881,0.8385429851222379
0.8280507726067476,0.981746290331676
1.054740335595,1.14940533244042
1.329772260022,1.3456965727837242
1.646499170124,1.575509713494159
2.00682108183,1.844569502157288
2.433178581363,2.159578337821146
0.2302915356790529,0.1810639852922771
0.2920066759021044,0.2119854307140255
0.3977869260288473,0.2481875275332715
0.5130016724183701,0.2905720860891361
0.6574656326965319,0.3401949245933541
0.8314689945253037,0.3982921700316936
1.039633453863,0.4663110506371566
1.295617139019,0.5459459469891811
0.282817025842797,0.4272368467966516
1.739193173002,1.257692460091292
2.8110595611280003,2.018349044937829
0.1505933886201336,0.7077916993547343
0.137403,0.0179638915094363
0.2500593677717809,0.0546045151361825
0.5786785527328714,0.2595258056465658
